Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Annual_Heat_MWh,Confidence_Score,Manual_Verified_MW
Amazon AWS PDX - Bombing Campus,oregon,45.82062302393848,-119.6280929529077,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-bombing-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Bombing D,oregon,45.81877252985871,-119.6372573634721,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-bombing-d/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Gar Swanson Campus,oregon,45.85940918933331,-119.6080741115792,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-gar-swanson-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Lewis East Campus,oregon,45.84902426298796,-119.6031458634243,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-lewis-east-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Lewis West Campus,oregon,45.8503625357033,-119.6282431909301,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-lewis-west-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Lind Campus,oregon,45.90172089170026,-119.3129082774752,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-lind-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Livestock Campus,oregon,45.79756517025532,-119.3694337561635,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-livestock-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Olson Campus,oregon,45.83792249726886,-119.6882045790955,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-olson-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Penney Campus,oregon,45.81303202253823,-119.2687363958535,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/hermiston/amazon-aws-pdx-penney-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Powerline Campus,oregon,45.88117307227958,-119.3406286597864,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-powerline-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Rippee Campus,oregon,45.84240160671254,-119.6539522813754,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/boardman/amazon-aws-pdx-rippee-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PDX - Wanapa Campus,oregon,45.92212523479373,-119.2346503323759,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/umatilla/amazon-aws-pdx-wanapa-campus/,Hyperscale,P2,False,394200.0,1,
Apple Prineville Campus,oregon,44.2877145,-120.8701534,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/prineville/apple-prineville-data-center/,Hyperscale,P2,True,394200.0,1,
Google - 3500 River Rd,oregon,45.63039520903672,-121.2081330253013,50.0,1.22,https://www.google.com/about/datacenters/locations/the-dalles/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/the-dalles/google-3500-river-rd/,Hyperscale,P2,False,394200.0,1,
Google Taylor Lake Data Center,oregon,45.6378344,-121.20254,50.0,1.22,https://www.google.com/about/datacenters/locations/the-dalles/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/the-dalles/google-taylor-lake-data-center/,Hyperscale,P2,False,394200.0,1,
Google The Dalles Campus,oregon,45.6319052,-121.2010282,50.0,1.1,https://www.google.com/about/datacenters/locations/the-dalles/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/the-dalles/google-the-dalles/,Hyperscale,P2,True,394200.0,1,
Meta Prineville Campus,oregon,44.2978317,-120.8858308,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-data-center/,Hyperscale,P2,True,394200.0,1,
OVHcloud HIL1,oregon,45.534296,-122.955464,50.0,1.22,https://www.ovhcloud.com/es-es/datacenters-ovhcloud/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/hillsboro/ovhcloud-hil1/,Hyperscale,P2,False,394200.0,1,
Oracle - 3295 NE 83rd Ave,oregon,45.54377299999999,-122.8944649,50.0,1.22,https://www.oracle.com/cloud/public-cloud-regions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/hillsboro/oracle-3295-ne-83rd-ave/,Hyperscale,P2,False,394200.0,1,
Oracle - 3380 NE 79th Ave,oregon,45.5439532,-122.8966187,50.0,1.22,https://www.oracle.com/cloud/public-cloud-regions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/hillsboro/oracle-3380-ne-79th-ave/,Hyperscale,P2,False,394200.0,1,
Rowan Meriwether,oregon,45.5250776,-123.0880003,50.0,1.22,https://www.quinbrook.com/quinbrook-project/meriwether/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/oregon/hillsboro/rowan-meriwether/,Hyperscale,P3,False,394200.0,1,
201 Pendale Road,pennsylvania,40.84822645655902,-80.34659941235346,50.0,1.22,https://www.providentdatacenters.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/201-pendale-road/,Hyperscale,P3,False,394200.0,1,
Amazon AWS - Lofty Road,pennsylvania,40.874272,-76.017496,50.0,1.22,https://aws.amazon.com/es/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pottsville/amazon-aws-lofty-road/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PHL - 1025 Salem Blvd,pennsylvania,41.077456,-76.145646,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-phl-1025-salem-blvd/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PHL - 1035 Salem Blvd,pennsylvania,41.079197,-76.145793,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-phl-1035-salem-blvd/,Hyperscale,P2,False,394200.0,1,
Amazon AWS PHL - Cumulus Blvd,pennsylvania,41.081084,-76.145642,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-phl-cumulus-blvd/,Hyperscale,P2,False,394200.0,1,
Amazon AWS Susquehanna Hyperscale Campus,pennsylvania,41.082593,-76.147162,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-susquehanna-hyperscale-campus/,Hyperscale,P2,True,394200.0,1,
Amazon Pennsylvania (Aggregated),pennsylvania,40.87553644444444,-76.01741066666666,50.0,1.22,https://aws.amazon.com/es/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pottsville/amazon-aws-lofty-road-bldg-e/,Hyperscale,P2,True,394200.0,1,
Gouldsboro Data Center Campus,pennsylvania,41.24724396339624,-75.51496616514993,50.0,1.22,https://ne-edgedatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/scranton/gouldsboro-data-center-campus/,Hyperscale,P3,False,394200.0,1,
Google Berkeley County Campus,south-carolina,33.0637444,-80.0422667,50.0,1.1,https://www.google.com/about/datacenters/locations/berkeley-county/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county/,Hyperscale,P2,True,394200.0,1,
Google Project Dawson,south-carolina,32.96223026873817,-80.30771548313285,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/charleston/google-project-dawson/,Hyperscale,P2,False,394200.0,1,
Meta Aiken Data Center,south-carolina,33.6286,-81.837769,50.0,1.22,https://datacenters.atmeta.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/aiken/meta-aiken/,Hyperscale,P2,False,394200.0,1,
Google Montgomery County Data Center,tennessee,36.620664,-87.2617554,50.0,1.11,https://www.google.com/about/datacenters/locations/montgomery-county/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/tennessee/clarksville/google-montgomery-county/,Hyperscale,P2,False,394200.0,1,
Meta Gallatin Campus,tennessee,36.4064288,-86.3711745,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/tennessee/nashville/meta-gallatin-data-center/,Hyperscale,P2,True,394200.0,1,
Amazon AWS - 2300 Coates Road,texas,32.32511,-97.786929,50.0,1.22,https://aws.amazon.com/es/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/amazon-aws-2300-coates-road/,Hyperscale,P2,False,394200.0,1,
Amazon AWS - Somervell County,texas,32.28077469480528,-97.7643747976348,50.0,1.22,https://aws.amazon.com/es/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/amazon-aws-somervell-county/,Hyperscale,P2,False,394200.0,1,
Amazon AWS SAT - 11625 Old Corpus Christi,texas,29.30017053604806,-98.38964070488252,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/aws-sat-11625-old-corpus-christi/,Hyperscale,P2,False,394200.0,1,
Amazon AWS SAT - 12807 Donop A,texas,29.29290129927135,-98.39172728140537,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-12807-donop/,Hyperscale,P2,False,394200.0,1,
Amazon AWS SAT - 12807 Donop B,texas,29.29426437942834,-98.39069748781182,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-12807-donop-b/,Hyperscale,P2,False,394200.0,1,
Amazon AWS SAT - 1535 NW Crossroads,texas,29.45059,-98.6375531,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-1535-nw-crossroads/,Hyperscale,P2,False,394200.0,1,
Amazon AWS SAT - 7400 Potranco,texas,29.45084649296246,-98.63868482326588,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-7400-potranco/,Hyperscale,P2,False,394200.0,1,
Amazon AWS SAT - Bitter Blue Campus,texas,29.29426437942834,-98.39069748781182,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-bitter-blue-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS SAT - Potranco Campus,texas,29.45059,-98.6375531,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-potranco-campus/,Hyperscale,P2,False,394200.0,1,
Amazon AWS SAT - TX-211 & Potranco Rd,texas,29.4213458,-98.782606,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/amazon-aws-sat-tx-211-potranco-rd/,Hyperscale,P2,False,394200.0,1,
Edged Dallas-Fort Worth DFW01 Campus,texas,32.81716987736483,-96.9187574324709,50.0,1.22,https://www.edged.us/dallas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/edged-dallas-fort-worth-dfw01/,Hyperscale,P3,False,394200.0,1,
Google Midlothian Campus,texas,32.441762,-97.0599707,50.0,1.14,https://www.google.com/about/datacenters/locations/midlothian/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/google-midlothian/,Hyperscale,P2,True,394200.0,1,
IBM DAL01,texas,32.8009575,-96.819492,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/softlayer-dal01/,Hyperscale,P3,False,394200.0,1,
IBM DAL02/06,texas,32.7915195,-96.8154131,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/the-planet-dallas/,Hyperscale,P3,False,394200.0,1,
IBM DAL04,texas,32.7782978,-96.7984238,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/softlayer-dal04/,Hyperscale,P3,False,394200.0,1,
IBM DAL05,texas,32.9339411,-96.8279494,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/softlayer-headquarters/,Hyperscale,P3,False,394200.0,1,
IBM DAL07,texas,33.0088967,-96.6891215,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/the-planet-1700-summit/,Hyperscale,P3,False,394200.0,1,
IBM HOU00,texas,29.9425323,-95.4269167,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/houston/the-planet-houston/,Hyperscale,P3,False,394200.0,1,
IBM HOU01,texas,29.9432112,-95.3971487,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/houston/the-planet-390-benmar/,Hyperscale,P3,False,394200.0,1,
IBM HOU02,texas,29.9423296,-95.4301797,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/houston/the-planet-855-greens-pkwy/,Hyperscale,P3,False,394200.0,1,
IBM HOU04,texas,29.7628527,-95.3686883,50.0,1.22,https://www.ibm.com/cloud?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/houston/softlayer-hou04/,Hyperscale,P3,False,394200.0,1,
Meta Fort Worth Data Center,texas,32.9861457,-97.254508,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/meta-fort-worth-data-center/,Hyperscale,P2,False,394200.0,1,
Microsoft Castroville Campus,texas,29.42669210348685,-98.8797680321556,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-castroville-campus/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SAT15),texas,29.4699993,-98.6983621,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat15/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SAT80),texas,29.4291806,-98.8767731,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat80-sat81/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SAT81),texas,29.4280125,-98.8766336,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat82/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SAT82),texas,29.4240326327142,-98.88449131616164,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat821/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SAT89),texas,29.3537192,-98.9384655,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat89/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SAT90),texas,29.352569,-98.9382295,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat90/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SAT93),texas,29.4428411,-98.8130993,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat93/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SAT94),texas,29.4428411,-98.8130993,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat94/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio (SN7),texas,29.48101560978235,-98.69667537226476,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sn7/,Hyperscale,P2,False,394200.0,1,
Microsoft San Antonio Chevron,texas,29.4799646,-98.6925902,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio/,Hyperscale,P2,False,394200.0,1,
Microsoft Texas Research Park,texas,29.41420327740625,-98.80476805989964,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park/,Hyperscale,P2,False,394200.0,1,
Microsoft Texas Research Park (SAT40),texas,29.4192597,-98.8025265,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat40/,Hyperscale,P2,False,394200.0,1,
Microsoft Texas Research Park (SAT46 / TRP3),texas,29.4129455,-98.8063684,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-san-antonio-sat46/,Hyperscale,P2,False,394200.0,1,
Microsoft Texas Research Park (TRP1),texas,29.41205878946721,-98.8026573380872,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp1/,Hyperscale,P2,False,394200.0,1,
Microsoft Texas Research Park (TRP2),texas,29.41192140318219,-98.80395552725028,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp2/,Hyperscale,P2,False,394200.0,1,
Microsoft Texas Research Park (TRP4),texas,29.41578109565654,-98.80452231259602,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp4/,Hyperscale,P2,False,394200.0,1,
Microsoft Texas Research Park (TRP5),texas,29.41593342981538,-98.8033314117934,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp5/,Hyperscale,P2,False,394200.0,1,
Microsoft Texas Research Park (TRP6),texas,29.41201745678372,-98.80524190164078,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-texas-research-park-trp6/,Hyperscale,P2,False,394200.0,1,
Microsoft Wiseman Boulevard (SAT14),texas,29.475684,-98.681431,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-antonio/microsoft-wiseman-boulevard/,Hyperscale,P2,False,394200.0,1,
Project Patriot,texas,32.42324569132745,-97.83029982031069,50.0,1.22,https://www.bilateralenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/project-patriot/,Hyperscale,P3,False,394200.0,1,
SDC Austin - Building A,texas,30.4878633,-97.6469232,50.0,1.22,https://sabeydatacenters.com/locations/austin-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/austin/sdc-austin-building-1/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas,texas,33.870146,-98.43933,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC1,texas,33.875652,-98.441674,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc1/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC2,texas,33.875684,-98.439455,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc2/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC3,texas,33.875715,-98.437198,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc3/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC4,texas,33.872676,-98.44168,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc4/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC5,texas,33.872722,-98.439427,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc5/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC6,texas,33.872707,-98.437173,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc6/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC7,texas,33.867818,-98.443638,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc7/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC8,texas,33.867833,-98.4416,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc8/,Hyperscale,P3,False,394200.0,1,
Skybox PowerCampus Texas DC9,texas,33.867804,-98.439633,50.0,1.22,https://skyboxdatacenters.com/locations/powercampus-texas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/wichita-falls/skybox-powercampus-texas-dc9/,Hyperscale,P3,False,394200.0,1,
Skybox San Angelo,texas,31.52774610346321,-100.3333091557295,50.0,1.22,https://www.skyboxdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/san-angelo/skybox-san-angelo/,Hyperscale,P3,False,394200.0,1,
CirrusDS View 78 - Building 1,utah,40.601913,-111.917703,50.0,1.22,http://www.cirrusds.com/midvale-ut-campus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/cirrusds-view-78-building-1/,Hyperscale,P3,False,394200.0,1,
CirrusDS View 78 - Building 2,utah,40.600571,-111.91708,50.0,1.22,http://www.cirrusds.com/midvale-ut-campus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/cirrusds-view-78-building-2/,Hyperscale,P3,False,394200.0,1,
CirrusDS View 78 - Building 3,utah,40.599227,-111.916298,50.0,1.22,http://www.cirrusds.com/midvale-ut-campus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/cirrusds-view-78-building-3/,Hyperscale,P3,False,394200.0,1,
Meta Eagle Mountain Campus,utah,40.2681115,-112.0177754,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-data-center/,Hyperscale,P2,True,394200.0,1,
Oracle Salt Lake City,utah,40.7372623,-112.0051048,50.0,1.22,https://www.oracle.com/cloud/public-cloud-regions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/oracle-salt-lake-city/,Hyperscale,P2,False,394200.0,1,
Oracle West Jordan,utah,40.56798416639711,-112.036467565352,50.0,1.22,https://www.oracle.com/cloud/public-cloud-regions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/oracle-west-jordan/,Hyperscale,P2,False,394200.0,1,
42277 Cochran Mill Rd,virginia,39.0747062,-77.51927069999999,50.0,1.22,https://sdccapitalpartners.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/ashburn/42277-cochran-mill-rd/,Hyperscale,P3,False,394200.0,1,
ATI  DC-2,virginia,38.9212181,-77.2127055,50.0,1.22,https://www.atisolutions.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/vienna-virginia/ati-dc1/,Hyperscale,P3,False,394200.0,1,
AVAIO Ladysmith Campus,virginia,38.02263092497836,-77.48924782968287,50.0,1.22,https://avaiodigital.com/#projects?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/richmond/avaio-ladysmith-campus/,Hyperscale,P3,False,394200.0,1,
Amazon - Dumfries Rd & Colchester Park,virginia,38.6300375,-77.41517100000002,50.0,1.22,https://aws.amazon.com/es/compliance/data-center/controls/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-dumfries-rd-colchester-park/,Hyperscale,P2,False,394200.0,1,
Amazon AWS - 21660 Ridgetop Circle,virginia,39.02543614702813,-77.40963884006521,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-21660-ridgetop-circle/,Hyperscale,P2,False,394200.0,1,
Amazon AWS - 21670-21680 Ridgetop Circle,virginia,39.0242467,-77.4103906,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-21670-ridgetop-circle/,Hyperscale,P2,False,394200.0,1,
Amazon AWS - 41789 Cochran Mill Rd,virginia,39.06835466867474,-77.52811589181938,50.0,1.22,https://aws.amazon.com/es/compliance/data-center/controls/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/ashburn/amazon-aws-41789-cochran-mill-rd/,Hyperscale,P2,False,394200.0,1,
Amazon AWS - 44150 Wade Dr,virginia,38.9202478,-77.4744426,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/chantilly/amazon-aws-44150-wade-dr/,Hyperscale,P2,False,394200.0,1,
