Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
H5 Data Centers Buffalo I,new-york,43.16875629286727,-78.75188374943883,15.0,1.68,https://h5datacenters.com/buffalo-I-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/buffalo/h5-data-centers-buffalo-i/,Midsize/Colo,P2,118260.0
Ridge Lea,new-york,42.9983312,-78.8128756,1.0,1.91,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/buffalo/ridge-lea/,Small,P4,7884.0
Stream DC New York,new-york,43.08396361676727,-78.40694549250384,50.0,1.22,https://www.streamdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/buffalo/stream-dc-new-york/,Hyperscale,P3,394200.0
H5 Data Centers Buffalo II,new-york,43.1697406,-78.7478555,15.0,1.68,https://h5datacenters.com/buffalo-II-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/buffalo/h5-data-centers-buffalo-ii/,Midsize/Colo,P2,118260.0
Lake Mariner Data - Building 1,new-york,43.3589006,-78.6042112,1.0,1.91,https://www.terawulf.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/buffalo/lake-mariner-data-building-1/,Small,P4,7884.0
Core42 Lake Mariner Data Center,new-york,43.35891814977154,-78.60417651863601,50.0,1.22,https://www.core42.ai/index.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/buffalo/core42-lake-mariner-data-center/,Hyperscale,P3,394200.0
"The Four Winds of Lake Erie, LLC",new-york,42.37578181741824,-79.52019694497692,1.0,1.91,,https://www.datacentermap.com/usa/new-york/buffalo/the-four-winds-of-lake-erie-llc/,Small,P4,7884.0
Lumen Buffalo 2,new-york,42.892919,-78.875081,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/buffalo/level3-buffalo2/,Midsize/Colo,P2,118260.0
Lumen Buffalo 1,new-york,42.8756021,-78.8675109,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/buffalo/level3-buffalo1/,Midsize/Colo,P2,118260.0
Global AI Endicott,new-york,42.1080275,-76.0444109,100.0,1.22,https://www.globalai.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/binghamton/global-ai-endicott/,Hyperscale,P1,788400.0
Tier.Net Binghamton Data Center,new-york,42.1009559,-75.90902109999999,15.0,1.68,https://www.tier.net/infrastructure#latham?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/binghamton/tiernet-binghamton-data-center/,Midsize/Colo,P3,118260.0
60 Hudson Street (JFK12),new-york,40.7176643,-74.0083332,2.5,1.91,,https://www.datacentermap.com/usa/new-york/new-york/tel-x-new-york/,Small,P1,19710.0
111 Eight Avenue (JFK10),new-york,40.7409573,-74.0021187,5.5,1.91,,https://www.datacentermap.com/usa/new-york/new-york/111-eight-avenue-dlr/,Small,P1,43362.0
32 Avenue of the Americas (JFK13),new-york,40.7200005,-74.0045606,9.5,1.91,,https://www.datacentermap.com/usa/new-york/new-york/telx-nyc3/,Small,P1,74898.0
Hivelocity - New York 1,new-york,40.6067753,-74.1753897,1.0,1.91,,https://www.datacentermap.com/usa/new-york/new-york/hivelocity-new-york-1/,Small,P4,7884.0
701 Union Boulevard (EWR15),new-york,40.8907721,-74.229275,2.4,1.91,,https://www.datacentermap.com/usa/new-york/new-york/701-union-boulevard-ewr15/,Small,P1,18921.600000000002
703 Union Boulevard (EWR16),new-york,40.8922087,-74.2307073,2.4,1.91,,https://www.datacentermap.com/usa/new-york/new-york/703-union-boulevard-ewr16/,Small,P1,18921.600000000002
SDC Manhattan,new-york,40.7110329,-74.0008574,18.0,1.68,https://sabeydatacenters.com/locations/new-york-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/intergate-manhattan/,Midsize/Colo,P1,141912.0
NYI - QTD1,new-york,40.717946,-74.008929,2.0,1.91,https://www.nyi.net/solutions/colocation-data-centers/new-york/60-hudson-street/nyi-qtd1/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/switch-data-new-york1/,Small,P1,15768.0
325 Hudson,new-york,40.7267165,-74.0075896,1.0,1.91,https://325hudson.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/325-hudson/,Small,P4,7884.0
