Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Project Gravity,pennsylvania,41.522419,-75.55832,1.0,1.91,https://www.thetimes-tribune.com/wp-content/uploads/2025/04/STT-L-DATAPLANS-0410-01-1.jpg?fit=1280%2C9999px&ssl=1&utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/scranton/project-gravity/,Small,P4,False,1,7884.0
Project Gravity - Building 5,pennsylvania,41.521386,-75.560213,1.0,1.91,https://www.thetimes-tribune.com/wp-content/uploads/2025/04/STT-L-DATAPLANS-0410-01-1.jpg?fit=1280%2C9999px&ssl=1&utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/scranton/project-gravity-building-5/,Small,P4,False,1,7884.0
Project Gravity - Building 1,pennsylvania,41.527122,-75.559811,1.0,1.91,https://www.thetimes-tribune.com/wp-content/uploads/2025/04/STT-L-DATAPLANS-0410-01-1.jpg?fit=1280%2C9999px&ssl=1&utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/scranton/project-gravity-building-1/,Small,P4,False,1,7884.0
Project Gravity - Building 2,pennsylvania,41.526407,-75.558651,1.0,1.91,https://www.thetimes-tribune.com/wp-content/uploads/2025/04/STT-L-DATAPLANS-0410-01-1.jpg?fit=1280%2C9999px&ssl=1&utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/scranton/project-gravity-building-2/,Small,P4,False,1,7884.0
Project Gravity - Building 4,pennsylvania,41.523078,-75.562929,1.0,1.91,https://www.thetimes-tribune.com/wp-content/uploads/2025/04/STT-L-DATAPLANS-0410-01-1.jpg?fit=1280%2C9999px&ssl=1&utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/scranton/project-gravity-building-4/,Small,P4,False,1,7884.0
Project Gravity - Building 6,pennsylvania,41.51962,-75.556503,1.0,1.91,https://www.thetimes-tribune.com/wp-content/uploads/2025/04/STT-L-DATAPLANS-0410-01-1.jpg?fit=1280%2C9999px&ssl=1&utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/scranton/project-gravity-building-6/,Small,P4,False,1,7884.0
Project Gravity - Building 3,pennsylvania,41.523975,-75.56182,1.0,1.91,https://www.thetimes-tribune.com/wp-content/uploads/2025/04/STT-L-DATAPLANS-0410-01-1.jpg?fit=1280%2C9999px&ssl=1&utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/scranton/project-gravity-building-3/,Small,P4,False,1,7884.0
viLogics Ebensburg,pennsylvania,40.458574,-78.7587762,3.0,1.91,http://www.vilogics.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/ebensburg/vilogics/,Small,P1,False,5,23652.0
viLogics South Park Building,pennsylvania,,,40.0,1.22,http://www.vilogics.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/ebensburg/south-park-building/,Hyperscale,P1,False,5,315360.0
Centre WISP SCDC1,pennsylvania,40.7857414,-77.9006986,1.0,1.91,https://www.centrewisp.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/state-college/scdc1/,Small,P4,False,1,7884.0
Prologis Lehigh Valley East 16,pennsylvania,40.70181256614234,-75.47980847777544,1.0,1.91,https://www.prologis.com/industrial-properties/spec-building/pen03003-prologis-lehigh-valley-east-16?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/lehigh-valley/prologis-lehigh-valley-east-16/,Small,P4,False,1,7884.0
Aligned - Shippingport Industrial Park,pennsylvania,40.6350827,-80.414996,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/aligned-shippingport-industrial-park/,Midsize/Colo,P2,False,1,118260.0
Amazon AWS Susquehanna Hyperscale Campus,pennsylvania,41.082593,-76.147162,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-susquehanna-hyperscale-campus/,Hyperscale,P2,True,1,394200.0
Amazon AWS PHL - Cumulus Blvd,pennsylvania,41.081084,-76.145642,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-phl-cumulus-blvd/,Hyperscale,P2,False,1,394200.0
Amazon AWS PHL - 1035 Salem Blvd,pennsylvania,41.079197,-76.145793,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-phl-1035-salem-blvd/,Hyperscale,P2,False,1,394200.0
