Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Segra Charlotte 1,north-carolina,35.1938979,-80.9372017,0.5,1.91,https://www.segra.com/product/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/segra-charlotte-1/,Small,P1,3942.0
CentriLogic Lenoir,north-carolina,35.922479,-81.5427402,1.0,1.2,https://www.centrilogic.com/lenoir-north-carolina-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/centrilogic-lenoir/,Small,P1,7884.0
CENTRA Charlotte (CLT1),north-carolina,35.2221009,-80.836747,5.0,1.91,https://www.centradigital.com/locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/cadc-charlotte/,Small,P1,39420.0
ScaleMatrix Charlotte,north-carolina,35.1731908,-80.9281183,3.0,1.2,https://www.scalematrix.com/charlotte-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/scalematrix-charlotte-us-east-01/,Small,P1,23652.0
Charlotte Data Center,north-carolina,35.1799482,-80.9262615,1.0,1.91,https://assets.ctfassets.net/o03ihmgd94o7/6JEgm21AT0lP0VkbCo1Ko7/ac75d20f8216373aa82eb7147e18ac3e/Charlotte_Data_Center.pdf?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/urp-data-center/,Small,P4,7884.0
T5 Data Centers - T5@Charlotte,north-carolina,35.2517446,-81.3968399,180.0,1.22,https://t5datacenters.com/locations/t5-charlotte/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/t5-kingsmountain/,Hyperscale,P1,1419120.0
Cogent Data Center - Charlotte,north-carolina,35.2222596,-80.8365018,0.9,1.91,http://cogentco.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/cogent-charlotte/,Small,P1,7095.6
CloudOgre Data Center,north-carolina,35.2999002,-82.16081299999999,50.0,1.22,https://cloudogre.com/services/data-center-colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/cloudogre-data-center/,Hyperscale,P3,394200.0
Data Journey Catawba County,north-carolina,35.7014246,-81.1565612,30.0,1.22,https://www.datajourney.com/catawba-county-nc?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/data-journey-claremont/,Hyperscale,P1,236520.0
Cogent Data Center - Charlotte 2,north-carolina,35.22108663130312,-80.85821348553583,15.0,1.68,https://www.cogentco.com/en/cogent-charlotte?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/cogent-data-center-charlotte-2/,Midsize/Colo,P3,118260.0
Charlotte Gateway Data Center,north-carolina,35.221643,-80.834887,20.0,1.68,https://www.five9sdigital.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/charlotte-gateway/,Midsize/Colo,P1,157680.0
Compass Statesville,north-carolina,35.777147,-80.975634,500.0,1.22,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/compass-statesville/,Hyperscale,P1,3942000.0
Meta Forest City Campus,north-carolina,35.3156556,-81.824743,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/meta-forest-city-data-center/,Hyperscale,P2,394200.0
H5 Data Centers Charlotte,north-carolina,35.3297395,-80.76586700000001,20.0,1.68,https://h5datacenters.com/charlotte-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/h5-charlotte/,Midsize/Colo,P1,157680.0
Charlotte Colocation Center,north-carolina,35.1522159,-80.841777,1.0,1.91,https://www.caro.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/charlotte-colocation-center/,Small,P4,7884.0
PowerHouse Charlotte,north-carolina,35.3115685,-80.7035758,20.0,1.14,https://www.powerhousedata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/powerhouse-charlotte/,AI Specialized,P3,157680.0
TierPoint Charlotte 3,north-carolina,35.221913,-80.8355054,15.0,1.68,http://tierpoint.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/tierpoint-charlotte-31/,Midsize/Colo,P2,118260.0
5CDC Charlotte - CLT01,north-carolina,35.2215548,-80.840116,1600.0,1.22,https://5c.ai/datacenters?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/5cdc-charlotte-clt01/,Hyperscale,P1,12614400.0
Lumen Charlotte 3,north-carolina,35.2359135,-80.8333326,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/lumen-charlotte-3/,Midsize/Colo,P2,118260.0
Windstream Charlotte,north-carolina,35.2180275,-80.8375626,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/windstream-charlotte/,Small,P4,7884.0
Lumen Charlotte 4,north-carolina,35.2218076,-80.9212504,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/lumen-charlotte-4/,Midsize/Colo,P2,118260.0
Compass Statesville - Building 3,north-carolina,35.776569,-80.976196,15.0,1.68,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/compass-statesville-building-3/,Midsize/Colo,P2,118260.0
Compass Statesville - Building 5,north-carolina,35.7785,-80.975902,15.0,1.68,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/compass-statesville-building-5/,Midsize/Colo,P2,118260.0
Compass Statesville - Building 1,north-carolina,35.776419,-80.974075,15.0,1.68,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/compass-statesville-building-1/,Midsize/Colo,P2,118260.0
Compass Statesville - Building 4,north-carolina,35.77663,-80.977311,15.0,1.68,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/compass-statesville-building-4/,Midsize/Colo,P2,118260.0
Compass Statesville - Building 2,north-carolina,35.776528,-80.975114,15.0,1.68,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/compass-statesville-building-2/,Midsize/Colo,P2,118260.0
4021 Rose Lake Drive,north-carolina,35.1786858,-80.928133,1.0,1.91,,https://www.datacentermap.com/usa/north-carolina/charlotte/4021-rose-lake/,Small,P4,7884.0
Meta Forest City - Building 3,north-carolina,35.31415725658326,-81.82220496323053,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/meta-forest-city-building-3/,Hyperscale,P2,394200.0
Lumen Charlotte 2,north-carolina,35.22146,-80.835388,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/level3-charlotte2/,Midsize/Colo,P2,118260.0
Meta Forest City - Building 2,north-carolina,35.3165376,-81.8251227,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/meta-forest-city-building-2/,Hyperscale,P2,394200.0
Lumen Charlotte 1,north-carolina,35.178956,-80.928133,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/level3-charlotte1/,Midsize/Colo,P2,118260.0
Meta Forest City - Building 1,north-carolina,35.31735174553799,-81.82634120734612,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/charlotte/meta-forest-city-building-1/,Hyperscale,P2,394200.0
DigiPowerX Hildebran,north-carolina,35.72076583394954,-81.41291745867305,200.0,1.22,https://www.digipowerx.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/hickory/digipowerx-hildebran/,Hyperscale,P1,1576800.0
Google Lenoir Data Center,north-carolina,35.8983435,-81.5474909,50.0,1.09,https://www.google.com/about/datacenters/locations/lenoir/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/hickory/google-lenoir/,Hyperscale,P2,394200.0
