Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Colocation America NJDC2,new-jersey,40.7778177,-74.07590859999999,2.0,1.91,https://www.colocationamerica.com/data-center-locations/new-jersey?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/colocation-america-njdc11/,Small,P1,15768.0
InterServer TEB2,new-jersey,40.7860205,-74.073953,1.0,1.91,https://www.interserver.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/interserver/,Small,P4,7884.0
Evocative EWR1,new-jersey,40.7876619,-74.06801519999999,10.0,1.68,https://evocative.com/data-centers/secaucus-nj-data-center-ewr1/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/evocative-ewr1/,Midsize/Colo,P1,78840.0
InterServer TEB4,new-jersey,40.7852512,-74.0749908,2.5,1.91,https://www.interserver.net/about/datacenter/secaucus-datacenter-teb4.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/interserver-teb4/,Small,P1,19710.0
Equinix NY3,new-jersey,40.77475460479761,-74.06893128829691,15.0,1.68,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/new-york-data-centers/ny3?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/equinix-ny3/,Midsize/Colo,P2,118260.0
247Rack Secaucus NY2,new-jersey,40.7858982,-74.0672153,15.0,1.68,https://247rack.com/datacenter-newyork?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/ny2/,Midsize/Colo,P3,118260.0
QTS East Windsor 1 DC1,new-jersey,40.2792495,-74.5475512,28.0,1.68,https://qtsdatacenters.com/data-centers/east-windsor?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/princeton/qts-princeton/,Midsize/Colo,P1,220752.0
Continuity Centers Princeton,new-jersey,40.3495746,-74.5947562,1.0,1.91,https://continuitycenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/princeton/continuity-centers-princeton/,Small,P4,7884.0
Princeton Nurseries Data Center,new-jersey,40.3613988,-74.6025963,1.0,1.91,,https://www.datacentermap.com/usa/new-jersey/princeton/princeton-nurseries-data-center/,Small,P4,7884.0
NJFX Data Center,new-jersey,40.1599326,-74.05284,9.0,1.91,http://www.njfx.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/wall-township/njfx/,Small,P1,70956.0
Tata Communications Wall NJ,new-jersey,40.1615808,-74.0531669,50.0,1.22,https://tatacommunications.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/wall-township/tata-wall-nj/,Hyperscale,P3,394200.0
Rackspace New York 1,new-jersey,40.5400359,-74.5385269,2.7,1.91,https://www.rackspace.com/es-ar/about/data-centers/new-york-metro-nyc1?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/new-brunswick/somerset-nj-iii/,Small,P1,21286.800000000003
Rackspace New York 2,new-jersey,40.544623,-74.53885,2.0,1.91,https://www.rackspace.com/es-ar/about/data-centers/new-york-metro-nyc2?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/new-brunswick/datapipe-somerset/,Small,P1,15768.0
Comcast Clinton,new-jersey,40.6328299,-74.91908169999999,1.0,1.91,https://business.comcast.com/enterprise/products-services/data-networking?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/new-brunswick/comcast-clinton/,Small,P4,7884.0
Equinix NY11,new-jersey,40.58445,-74.243365,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/carteret/equinix-ny11/,Midsize/Colo,P2,118260.0
Earth Station 76,new-jersey,39.7966111,-75.3650127,1.0,1.91,https://www.nrg-concepts.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/logan/earth-station-76/,Small,P4,7884.0
Continent 8 Atlantic City DC3,new-jersey,39.3630994,-74.43856339999999,50.0,1.22,https://www.continent8.com/locations/emea/malta/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/atlantic-city/continent-8-atlantic-city-dc3/,Hyperscale,P3,394200.0
Planet Networks Data Center,new-jersey,41.057037,-74.751059,15.0,1.68,https://planet.net/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newton/tellurian-datacenter/,Midsize/Colo,P3,118260.0
Continent 8 Atlantic City DC2,new-jersey,39.36260061030509,-74.41465924135426,50.0,1.22,https://www.continent8.com/locations/emea/malta/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/atlantic-city/continent-8-atlantic-city-dc2/,Hyperscale,P3,394200.0
Nebius New Jersey,new-jersey,39.48693919999999,-75.0430969,20.0,1.14,https://nebius.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/vineland/nebius-new-jersey/,AI Specialized,P2,157680.0
Lumen South Brunswick 1,new-jersey,40.4468942,-74.4988382,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/south-brunswick/level3-south-brunswick1/,Midsize/Colo,P2,118260.0
