Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
"DartPoints Charleston, SC - CHS01",south-carolina,32.9664769,-80.1109129,1.3,1.91,https://dartpoints.com/locations/south-carolina4/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/charleston/immedion-palmetto/,Small,P1,False,5,10249.2
DC BLOX Greenville,south-carolina,36.45663572314526,-111.621094,3.0,1.91,https://www.dcblox.com/data-centers/greenville/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/greenville/dcblox-gsp1/,Small,P1,False,5,23652.0
DC BLOX Charleston West,south-carolina,33.1322713,-80.26690649999999,180.0,1.3,https://www.dcblox.com/data-centers/berkeley-county-sc-hyperscale-data-center-campus/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/charleston/dc-blox-charleston-west/,Hyperscale,P1,False,5,1419120.0
DC BLOX Myrtle Beach,south-carolina,33.6747929,-78.9425936,19.0,1.68,https://www.dcblox.com/data-centers/myrtle-beach-sc-cable-landing-station/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/myrtle-beach/dc-blox-myrtle-beach/,Midsize/Colo,P1,False,5,149796.0
Google Berkeley County Campus,south-carolina,33.0637444,-80.0422667,50.0,1.1,https://www.google.com/about/datacenters/locations/berkeley-county/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/charleston/google-berkeley-county/,Hyperscale,P2,True,1,394200.0
Google Project Dawson,south-carolina,32.96223026873817,-80.30771548313285,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/charleston/google-project-dawson/,Hyperscale,P2,False,1,394200.0
Lumen Spartanburg 1,south-carolina,34.9510212,-81.9320416,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/spartanburg/level3-spartanburg1/,Midsize/Colo,P2,False,1,118260.0
Lumen Columbia,south-carolina,34.00396,-81.034727,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/columbia-sc/twtc-columbia/,Midsize/Colo,P2,False,1,118260.0
Meta Aiken Data Center,south-carolina,33.6286,-81.837769,50.0,1.22,https://datacenters.atmeta.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/aiken/meta-aiken/,Hyperscale,P2,False,1,394200.0
QTS York II,south-carolina,35.037748,-81.10962599999999,15.0,1.68,https://qtsdatacenters.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/rock-hill/qts-york-ii/,Midsize/Colo,P2,False,1,118260.0
QTS York I,south-carolina,35.034176,-81.1045008,15.0,1.68,https://qtsdatacenters.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/south-carolina/rock-hill/qts-york-i/,Midsize/Colo,P2,False,1,118260.0
