Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Iron Mountain Data Centers VA-3,virginia,38.775430133237734,-77.54516330518996,15.0,1.68,https://www.ironmountain.com/data-centers/locations/virginia-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/iron-mountain-va-3/,Midsize/Colo,P2,118260.0
Amazon AWS IAD - Mason Campus,virginia,38.790828,-77.539582,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-mason-campus/,Hyperscale,P2,394200.0
CloudHQ MCC2,virginia,38.7231852,-77.4989941,1.0,1.91,https://cloudhq.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc2/,Small,P4,7884.0
Iron Mountain Data Centers VA-7,virginia,38.77540504036094,-77.54030314261834,36.0,1.22,https://www.ironmountain.com/data-centers/locations/virginia-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/iron-mountain-va-7/,Hyperscale,P1,283824.0
Iron Mountain Data Centers VA-9,virginia,38.76993861373228,-77.54067765888713,28.0,1.68,https://www.ironmountain.com/data-centers/locations/virginia-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/iron-mountain-data-centers-va-9/,Midsize/Colo,P1,220752.0
Amazon AWS IAD - Freedom Campus,virginia,38.760645,-77.51865,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-freedom-campus/,Hyperscale,P2,394200.0
Amazon AWS IAD - 8158 Sudley,virginia,38.7764555346383,-77.50833841187627,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-8158-sudley/,Hyperscale,P2,394200.0
Amazon AWS IAD - 10321 Tanner,virginia,38.734555,-77.506516,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-10321-tanner/,Hyperscale,P2,394200.0
Amazon AWS IAD - 9700 Innovation,virginia,38.747507,-77.519566,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-9700-innovation/,Hyperscale,P2,394200.0
Microsoft - MNZ02,virginia,38.798514,-77.534999,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/microsoft-mnz02/,Hyperscale,P2,394200.0
Amazon AWS IAD - Innovation Campus,virginia,38.747517,-77.519447,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-innovation-campus/,Hyperscale,P2,394200.0
Microsoft Hansen Farm,virginia,38.7814337,-77.569774,50.0,1.22,https://local.microsoft.com/blog/hansen-farm-datacenter-construction-update/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/microsoft-hansen-farm/,Hyperscale,P2,394200.0
Amazon AWS IAD - 8180 Bethlehem,virginia,38.778506,-77.539361,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-8180-bethlehem/,Hyperscale,P2,394200.0
OVHcloud VIN1,virginia,38.7473762,-77.67455009999999,50.0,1.22,https://www.ovhcloud.com/es-es/datacenters-ovhcloud/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/ovhcloud-vint-hill/,Hyperscale,P2,394200.0
STACK Infrastructure NVA02F,virginia,38.74382418605755,-77.53733091651817,1.0,1.91,https://www.stackinfra.com/locations/americas/northern-virginia/nva02/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/stack-infrastructure-nva02f/,Small,P4,7884.0
Amazon AWS IAD - 7080 Wellington,virginia,38.778845,-77.557087,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7080-wellington/,Hyperscale,P2,394200.0
STACK Infrastructure NVA02G,virginia,38.74802635011257,-77.53801912060673,1.0,1.91,https://www.stackinfra.com/locations/americas/northern-virginia/nva02/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/stack-infrastructure-nva02g/,Small,P4,7884.0
Amazon AWS IAD - 9740 Innovation,virginia,38.746372,-77.517319,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-9740-innovation/,Hyperscale,P2,394200.0
Amazon - Dumfries Rd & Colchester Park,virginia,38.6300375,-77.41517100000002,50.0,1.22,https://aws.amazon.com/es/compliance/data-center/controls/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-dumfries-rd-colchester-park/,Hyperscale,P2,394200.0
Amazon AWS IAD - 7505 Mason,virginia,38.791203,-77.538204,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7505-mason/,Hyperscale,P2,394200.0
Amazon AWS IAD - 8190 Bethlehem,virginia,38.780207,-77.539835,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-8190-bethlehem/,Hyperscale,P2,394200.0
Amazon AWS IAD - Bethlehem Campus,virginia,38.779563,-77.540861,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-bethlehem-campus/,Hyperscale,P2,394200.0
Amazon AWS IAD - 9680 Innovation,virginia,38.748492,-77.520584,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-9680-innovation/,Hyperscale,P2,394200.0
Amazon AWS IAD - 14209 Dumfries,virginia,38.6464076,-77.44362579999999,50.0,1.22,https://aws.amazon.com/es/compliance/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-14209-dumfries/,Hyperscale,P2,394200.0
COPT DC-19,virginia,38.77870300000001,-77.537466,50.0,1.22,https://www.copt.com/data/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/copt-dc-19/,Hyperscale,P3,394200.0
Amazon AWS IAD - 7500 Bethlehem,virginia,38.79189981189595,-77.53577536964004,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7500-bethlehem/,Hyperscale,P2,394200.0
Amazon AWS IAD - 11800 Brewers,virginia,38.791074,-77.548313,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-11800-brewers/,Hyperscale,P2,394200.0
Amazon AWS IAD - 10301 Tanner,virginia,38.735373,-77.505722,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-10301-tanner/,Hyperscale,P2,394200.0
Amazon AWS IAD - 7070 Wellington,virginia,38.777461,-77.557848,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7070-wellington/,Hyperscale,P2,394200.0
Amazon AWS IAD - 11200 Thomasson,virginia,38.743967,-77.529206,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-11200-thomasson/,Hyperscale,P2,394200.0
Iron Mountain Data Centers Manassas,virginia,38.78350457490253,-77.5361467890129,15.0,1.68,https://chirisatechnologyparks.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/iron-mountain-data-centers-manassas/,Midsize/Colo,P2,118260.0
Amazon AWS IAD - 7610 Mason,virginia,38.790484,-77.541109,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7610-mason/,Hyperscale,P2,394200.0
Microsoft - MNZ01,virginia,38.798514,-77.534999,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/microsoft-mnz01/,Hyperscale,P2,394200.0
Amazon AWS IAD - 9020 Freedom,virginia,38.761072,-77.518164,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-9020-freedom/,Hyperscale,P2,394200.0
Amazon AWS IAD - 7600 Doane,virginia,38.792151,-77.548433,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7600-doane/,Hyperscale,P2,394200.0
Amazon AWS IAD - 11801 Brewers,virginia,38.789875,-77.54822,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-11801-brewers/,Hyperscale,P2,394200.0
Amazon AWS IAD - 8210 Bethlehem,virginia,38.779304,-77.542889,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-8210-bethlehem/,Hyperscale,P2,394200.0
Amazon AWS IAD - 11150 Thomasson,virginia,38.743961,-77.530548,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-11150-thomasson/,Hyperscale,P2,394200.0
Amazon AWS IAD - 7060 Wellington,virginia,38.777947,-77.559096,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7060-wellington/,Hyperscale,P2,394200.0
Amazon AWS IAD - 14237 Dumfries,virginia,38.6454885,-77.4421533,50.0,1.22,https://aws.amazon.com/es/compliance/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-14237-dumfries/,Hyperscale,P2,394200.0
Amazon AWS IAD - 9720 Innovation,virginia,38.747078,-77.518501,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-9720-innovation/,Hyperscale,P2,394200.0
Amazon AWS - 6894-6922 Wellington Rd,virginia,38.7829027,-77.5600434,50.0,1.22,https://blackchambergroup.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/6895-wellington-road/,Hyperscale,P2,394200.0
Amazon AWS IAD - 7510 Mason,virginia,38.790484,-77.541109,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7510-mason/,Hyperscale,P2,394200.0
Amazon AWS IAD - Thomasson Campus,virginia,38.743911,-77.529946,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-thomasson-campus/,Hyperscale,P2,394200.0
