Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Rowan Bauxite II - Building 1,maryland,39.326127,-77.462141,1.0,1.91,https://rowan.digital/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/rowan-bauxite-ii-building-1/,Small,P4,7884.0
Amazon AWS BWI - Building 2,maryland,39.32425,-77.480797,50.0,1.22,https://rowan.digital/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/rowan-bauxite-i-building-2/,Hyperscale,P2,394200.0
Rowan Bauxite II - Building 2,maryland,39.324531,-77.462455,1.0,1.91,https://rowan.digital/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/rowan-bauxite-ii-building-2/,Small,P4,7884.0
Rowan Bauxite III - Building 3,maryland,39.33,-77.472198,1.0,1.91,https://rowan.digital/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/rowan-bauxite-iii-building-3/,Small,P4,7884.0
Rowan Bauxite II - Building 4,maryland,39.32236,-77.463612,1.0,1.91,https://rowan.digital/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/rowan-bauxite-ii-building-4/,Small,P4,7884.0
Rowan Bauxite II - Building 3,maryland,39.322547,-77.465698,1.0,1.91,https://rowan.digital/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/rowan-bauxite-ii-building-3/,Small,P4,7884.0
Amazon AWS BWI - Building 3,maryland,39.323788,-77.485152,50.0,1.22,https://rowan.digital/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/rowan-bauxite-i-building-3/,Hyperscale,P2,394200.0
Aligned IAD-07,maryland,39.33588,-77.469442,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/aligned-iad-07/,Midsize/Colo,P2,118260.0
Aligned IAD-05,maryland,39.334278,-77.472332,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/aligned-iad-05/,Midsize/Colo,P2,118260.0
Aligned IAD-06,maryland,39.334964,-77.47149,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/aligned-iad-06/,Midsize/Colo,P2,118260.0
Amazon AWS BWI - Building 4,maryland,39.322654,-77.483534,50.0,1.22,https://rowan.digital/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/rowan-bauxite-i-building-4/,Hyperscale,P2,394200.0
Frederick Data Center I,maryland,39.377873,-77.408166,50.0,1.22,https://www.swiftsystems.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/frederick-data-center-i/,Hyperscale,P3,394200.0
Silver Spring/DC Metro,maryland,39.05871676736299,-76.96424961090088,50.0,1.22,https://www.bytegrid.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/silver-spring/metro-dc1/,Hyperscale,P3,394200.0
Frederick Data Center II,maryland,39.3681914,-77.405865,50.0,1.22,https://www.swiftsystems.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/frederick/frederick-data-center-ii/,Hyperscale,P3,394200.0
Atlantech Silver Spring Datacenter,maryland,38.9938559,-77.0276946,50.0,1.22,https://www.atlantech.net/solutions/data?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/silver-spring/atlantech-online/,Hyperscale,P3,394200.0
Verizon Beltsville,maryland,39.0611277,-76.8929902,1.0,1.91,https://www.verizon.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/beltsville/verizon-beltsville/,Small,P4,7884.0
Coloco Data Center,maryland,39.052199,-76.925627,50.0,1.22,https://coloco.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/beltsville/wdc13/,Hyperscale,P3,394200.0
Amazon AWS - Calvert County DC7,maryland,38.412418,-76.446371,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-dc7/,Hyperscale,P2,394200.0
Amazon AWS - Calvert County DC2,maryland,38.432666,-76.458442,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-dc2/,Hyperscale,P2,394200.0
Amazon AWS - Calvert County DC5,maryland,38.417444,-76.447998,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-dc5/,Hyperscale,P2,394200.0
Amazon AWS - Calvert County DC8,maryland,38.412567,-76.449415,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-dc8/,Hyperscale,P2,394200.0
Amazon AWS - Calvert County DC6,maryland,38.414818,-76.447251,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-dc6/,Hyperscale,P2,394200.0
Amazon AWS - Calvert County Campus,maryland,38.424929,-76.456112,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-campus/,Hyperscale,P2,394200.0
Amazon AWS - Calvert County DC4,maryland,38.420227,-76.453847,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-dc4/,Hyperscale,P2,394200.0
Amazon AWS - Calvert County DC1,maryland,38.432666,-76.460286,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-dc1/,Hyperscale,P2,394200.0
Amazon AWS - Calvert County DC3,maryland,38.421165,-76.455356,50.0,1.22,https://aws.amazon.com/es/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/amazon-aws-calvert-county-dc3/,Hyperscale,P2,394200.0
Appeal Digital Park - Building 4,maryland,38.388606,-76.440753,50.0,1.22,https://www.appealdigitalparkcalvertmd.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/appeal-digital-park-building-4/,Hyperscale,P3,394200.0
Appeal Digital Park - Building 3,maryland,38.389566,-76.440975,50.0,1.22,https://www.appealdigitalparkcalvertmd.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/appeal-digital-park-building-3/,Hyperscale,P3,394200.0
Appeal Digital Park - Building 2,maryland,38.390862,-76.440921,50.0,1.22,https://www.appealdigitalparkcalvertmd.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/appeal-digital-park-building-2/,Hyperscale,P3,394200.0
Appeal Digital Park - Building 1,maryland,38.39238,-76.442463,50.0,1.22,https://www.appealdigitalparkcalvertmd.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/appeal-digital-park-building-1/,Hyperscale,P3,394200.0
Atlantech Rockville Datacenter,maryland,39.0643077,-77.1600211,50.0,1.22,https://www.atlantech.net/solutions/data?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/rockville/rockville-datacenter/,Hyperscale,P3,394200.0
Appeal Digital Park,maryland,38.38814259999999,-76.4376578,50.0,1.22,https://www.appealdigitalparkcalvertmd.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/prince-frederick/appeal-digital-park/,Hyperscale,P3,394200.0
Recovery Point Germantown Data Center,maryland,39.1946787,-77.2653672,1.0,1.91,https://recoverypoint.com/services/data-center-colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/maryland/germantown/recovery-point-data-center/,Small,P4,7884.0
