Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Lumen Salt Lake City 2,utah,40.780741,-112.011435,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/level3-salt-lake-city2/,Midsize/Colo,P2,118260.0
CirrusDS View 78 - Building 1,utah,40.601913,-111.917703,50.0,1.22,http://www.cirrusds.com/midvale-ut-campus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/cirrusds-view-78-building-1/,Hyperscale,P3,394200.0
CirrusDS View 78 - Building 2,utah,40.600571,-111.91708,50.0,1.22,http://www.cirrusds.com/midvale-ut-campus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/cirrusds-view-78-building-2/,Hyperscale,P3,394200.0
CirrusDS View 78 - Building 3,utah,40.599227,-111.916298,50.0,1.22,http://www.cirrusds.com/midvale-ut-campus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/salt-lake-city/cirrusds-view-78-building-3/,Hyperscale,P3,394200.0
Fibernet Utah Data Center,utah,40.2760746,-111.6753697,6.0,1.91,https://www.fiber.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/fibernet-corporation/,Small,P1,47304.0
BluSky Nephi,utah,39.7292098,-111.8389233,4.0,1.91,https://bluskyaidatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/blusky-nephi/,Small,P1,31536.0
Voonami Orem Data Center,utah,40.32621,-111.681677,15.0,1.68,https://www.voonami.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/orem-data-center/,Midsize/Colo,P3,118260.0
Meta Eagle Mountain - Building 7,utah,40.27113464451193,-112.0195984925382,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-7/,Hyperscale,P2,394200.0
Meta Eagle Mountain - Building 3,utah,40.26824961701448,-112.015085169139,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-3/,Hyperscale,P2,394200.0
Meta Eagle Mountain Campus,utah,40.2681115,-112.0177754,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-data-center/,Hyperscale,P2,394200.0
Meta Eagle Mountain - Building 1,utah,40.2647660955497,-112.0151128671689,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-1/,Hyperscale,P2,394200.0
Meta Eagle Mountain - Building 5,utah,40.27310255859982,-112.0150371578191,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-5/,Hyperscale,P2,394200.0
Meta Eagle Mountain - Building 6,utah,40.26561617572415,-112.0188986911717,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-6/,Hyperscale,P2,394200.0
Meta Eagle Mountain - Building 2,utah,40.2663692840546,-112.015048494153,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-2/,Hyperscale,P2,394200.0
Meta Eagle Mountain - Building 4,utah,40.27152073586876,-112.0150045729511,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/orem/meta-eagle-mountain-building-4/,Hyperscale,P2,394200.0
Fibernet MercuryDelta Campus,utah,39.2871985,-112.4639722,2000.0,1.22,https://fiberdelta.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/delta-ut/fibernet-mercurydelta/,Hyperscale,P1,15768000.0
WebNX Ogden,utah,41.2624402,-111.9930285,15.0,1.68,https://webnx.com/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/ogden/webnx-ogden/,Midsize/Colo,P3,118260.0
Lumen Ogden 1,utah,41.2368077,-111.9914906,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/ogden/level3-ogden-1/,Midsize/Colo,P2,118260.0
11000 McCornick Rd,utah,39.1992256,-112.3730338,1.0,1.91,https://joulecapitalpartners.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/delta-ut/11000-mccornick-rd/,Small,P4,7884.0
ValorC3 Saint George Data Center,utah,37.0815164,-113.6071645,4.0,1.91,https://valorc3.com/st-george-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/utah/st-george/tonaquint-stg/,Small,P1,31536.0
Summit Ridge Data Center,utah,39.9452152,-111.8099834,100.0,1.22,,https://www.datacentermap.com/usa/utah/santaquin/summit-ridge-data-center/,Hyperscale,P1,788400.0
