Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Data Canopy - Louisville,kentucky,38.2371028,-85.7738726,1.0,1.91,https://datacanopy.com/data-centers/louisville-ky/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/hosting-louisville/,Small,P4,False,1,7884.0
KUSI Data Center,kentucky,37.8266306,-84.7017367,15.0,1.68,https://www.kentuckyunderground.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/lexington/subtac/,Midsize/Colo,P3,False,1,118260.0
Windstream Lexington,kentucky,38.0460732,-84.4944433,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/lexington/windstream-lexington/,Small,P4,False,1,7884.0
Gearheart Communications,kentucky,38.042286,-84.4672719,1.0,1.91,https://www.gearheart.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/lexington/gearheart-communications/,Small,P3,False,1,7884.0
BluegrassNet Downtown Lexington,kentucky,38.05448309124982,-84.50053647752466,15.0,1.68,https://www.bluegrass.net/datacenter/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/lexington/bluegrassnet-downtown-lexington/,Midsize/Colo,P3,False,1,118260.0
CBTS Florence Data Center,kentucky,39.0049168,-84.601462,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/florence-ky/cbts-florence-data-center/,Small,P4,False,1,7884.0
Lost River Data Center,kentucky,36.962312,-86.47093919999999,1.0,1.91,https://www.wku.edu/accelerator/crd_lost_river.php?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/lost-river-data-center/,Small,P4,False,1,7884.0
TenKey Data Center - Bldg 2,kentucky,36.657375,-86.572519,1.0,1.91,https://tenkeydatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/tenkey-data-center-bldg-2/,Small,P4,False,1,7884.0
TenKey Data Center - Bldg 3,kentucky,36.657027,-86.569745,1.0,1.91,https://tenkeydatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/tenkey-data-center-bldg-3/,Small,P4,False,1,7884.0
TenKey Data Center - Bldg 1,kentucky,36.657897,-86.575806,1.0,1.91,https://tenkeydatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/tenkey-data-center-bldg-1/,Small,P4,False,1,7884.0
TenKey Data Center Campus,kentucky,36.659557,-86.572093,1.0,1.91,https://tenkeydatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/bowling-green/tenkey-data-center-campus/,Small,P4,False,1,7884.0
EnergyNet Data Center,kentucky,36.8495698,-87.4690246,1.0,1.91,https://energynetdatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/hopkinsville/energynet-data-center/,Small,P4,False,1,7884.0
ATCDC,kentucky,38.5052659,-82.6810439,1.0,1.91,https://www.sagetechcenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/ashland/atcdc/,Small,P4,False,1,7884.0
East Kentucky Network Data Center,kentucky,37.5994228,-82.6800149,1.0,1.91,http://www.ekn.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/ivel/east-kentucky-network-data-center/,Small,P4,False,1,7884.0
CyrusOne CIN6 - Florence,kentucky,38.980008,-84.61934,4.0,1.91,https://www.cyrusone.com/data-centers/north-america/florence-ky?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/florence-ky/cyrusone-kentucky-florence/,Small,P1,False,5,31536.0
Lumen Louisville 2,kentucky,38.2455265,-85.7632289,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/lumen-louisville-2/,Midsize/Colo,P2,False,1,118260.0
Lumen Louisville 1,kentucky,38.2431849,-85.765964,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/level3-louisville/,Midsize/Colo,P2,False,1,118260.0
Lumen Louisville 3,kentucky,38.246061,-85.757229,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/kentucky/louisville/twtc-louisville/,Midsize/Colo,P2,False,1,118260.0
