Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Lumen Cincinnati 2,ohio,39.328216,-84.437407,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/cincinnati/twtc-cincinnati/,Midsize/Colo,P2,118260.0
Lumen Cincinnati 1,ohio,39.10204,-84.50345,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/cincinnati/level3-cincinnati/,Midsize/Colo,P2,118260.0
CBTS Gold Coast Data Center,ohio,39.2320029,-84.3782734,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/cincinnati/cbts-gold-coast-data-center/,Small,P4,7884.0
CBTS Lebanon Data Center,ohio,39.4353373,-84.2029922,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/cincinnati/cbts-lebanon-data-center/,Small,P4,7884.0
CBTS Hamilton Data Center,ohio,39.4065896,-84.544555,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/cincinnati/cbts-hamilton-data-center/,Small,P4,7884.0
CBTS Cincinnati Data Center,ohio,39.131465,-84.700585,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/cincinnati/cbts-cincinnati-data-center/,Small,P4,7884.0
Cologix COL2,ohio,40.116016,-83.002596,1.0,1.91,,https://www.datacentermap.com/usa/ohio/columbus/scg-services/,Small,P4,7884.0
Cologix COL3-S,ohio,40.1158366,-83.002122,18.0,1.68,,https://www.datacentermap.com/usa/ohio/columbus/cclogix-col3/,Midsize/Colo,P1,141912.0
Cologix COL1,ohio,40.115757,-83.002414,1.0,1.91,,https://www.datacentermap.com/usa/ohio/columbus/cologix-col1/,Small,P4,7884.0
Cologix COL4-S,ohio,40.1184384,-82.9999965,27.0,1.68,,https://www.datacentermap.com/usa/ohio/columbus/cologix-col4-s/,Midsize/Colo,P1,212868.0
Cologix Johnstown Campus,ohio,40.13656312366777,-82.71894406966204,800.0,1.22,,https://www.datacentermap.com/usa/ohio/columbus/cologix-johnstown-campus/,Hyperscale,P1,6307200.0
Cologix COL5,ohio,40.1907716,-83.0112662,95.0,1.22,,https://www.datacentermap.com/usa/ohio/columbus/cologix-col5/,Hyperscale,P1,748980.0
WeConnect Community Data Center,ohio,40.1238326,-82.945611,3.0,1.91,https://www.weconnectdatacenter.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/weconnect-community-data-center/,Small,P1,23652.0
"DartPoints Dublin, OH - CMH01",ohio,40.09316,-83.13382,3.0,1.91,https://dartpoints.com/locations/ohio2/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/metro-data-center/,Small,P1,23652.0
Edged Columbus,ohio,40.106074,-82.815775,24.0,1.15,https://www.edged.us/columbus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/edged-columbus/,Midsize/Colo,P1,189216.0
Compugen New Albany Data Center,ohio,40.1064892,-82.8052757,2.0,1.91,https://www.insight.com/en_US/what-we-do/services/it-infrastructure-services.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/new-albany-dc/,Small,P1,15768.0
Expedient Dublin,ohio,40.0919131,-83.143588,4.8,1.91,https://www.expedient.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/expedient-dublin/,Small,P1,37843.200000000004
Csquare - Columbus CMH1-A,ohio,40.168866,-83.010575,1.8,1.91,https://centersquaredc.com/data-centers/columbus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/cyxtera-cmh1/,Small,P1,14191.2
Racksquared Spring Street Datacenter,ohio,39.966919,-82.9926132,20.0,1.14,https://www.racksquared.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/racksquared/,AI Specialized,P3,157680.0
CeraNet DC1,ohio,39.994518,-82.854439,20.0,1.14,https://www.cera.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/ceranet-dc1/,AI Specialized,P3,157680.0
Cogent Data Center - Columbus,ohio,39.9681417,-82.9955681,0.1,1.91,https://www.cogentco.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/cogent-columbus/,Small,P1,788.4000000000001
WOW! Data Center,ohio,39.967655,-82.9954039,15.0,1.68,https://www.wowforbusiness.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/wow/,Midsize/Colo,P3,118260.0
Expedient Upper Arlington,ohio,40.0578626,-83.0784261,1.6,1.91,https://www.expedient.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/expedient-chicago/,Small,P1,12614.400000000001
QTS New Albany 2 DC2,ohio,40.0530523,-82.756688,15.0,1.68,https://www.qtsdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/qts-new-albany1/,Midsize/Colo,P2,118260.0
BrescoBroadband Columbus 1,ohio,39.96322395338774,-82.99585341086328,1.0,1.91,https://www.brescobroadband.com/business?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/brescobroadband-columbus-1/,Small,P4,7884.0
BrescoBroadband Columbus 2,ohio,39.9597943,-82.9886111,1.0,1.91,https://www.brescobroadband.com/business?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/brescobroadband-columbus-2/,Small,P4,7884.0
CENTRA Columbus (CMH1),ohio,39.9631827,-82.9959943,15.0,1.68,https://www.centradigital.com/locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/centra-columbus-cmh01/,Midsize/Colo,P3,118260.0
CeraNet DC3,ohio,40.0829991,-82.9002489,20.0,1.14,http://www.cera.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/ceranet-dc3/,AI Specialized,P3,157680.0
Expedient Lewis Center,ohio,40.1545985,-83.014149,7.0,1.91,https://www.expedient.com/data-centers/columbus/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/expedient-lewis-center/,Small,P1,55188.0
Resilience CMH II,ohio,39.8428193,-82.8056388,360.0,1.22,https://www.overwatchcap.com/resiliencecmh2?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/resilience-cmh-ii/,Hyperscale,P1,2838240.0
Crown Castle Columbus (OH1),ohio,39.9589111,-82.9969172,50.0,1.22,https://www.crowncastle.com/infrastructure-solutions/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/datacenter-101-llc/,Hyperscale,P3,394200.0
