Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Windstream Des Moines,iowa,41.5526383,-93.7003887,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/windstream-des-moines/,Small,P4,False,1,7884.0
COPT Van Meter Campus,iowa,41.53190308894855,-93.92597870332771,1000.0,1.22,https://www.copt.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/copt-van-meter/,Hyperscale,P1,False,5,7884000.0
Edged Council Bluffs Campus,iowa,41.27629027069217,-95.79108538325144,200.0,1.22,https://www.edgedenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/council-bluffs/edged-council-bluffs/,Hyperscale,P1,False,5,1576800.0
Edged Council Bluffs - Building 1,iowa,41.27808611097593,-95.78967171478445,1.0,1.91,https://www.edgedenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/council-bluffs/edged-council-bluffs-building-1/,Small,P4,False,1,7884.0
Edged Council Bluffs - Building 2,iowa,41.27498988499039,-95.79211788947066,1.0,1.91,https://www.edgedenergy.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/council-bluffs/edged-council-bluffs-building-2/,Small,P4,False,1,7884.0
Enseva Hiawatha Datacenter,iowa,42.0563033,-91.6795893,4.0,1.91,https://www.enseva.com/?page_id=14&utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/enseva-hiawatha/,Small,P1,False,5,31536.0
Ark Data Centers Marion,iowa,42.05294137401164,-91.55424356460573,15.0,1.68,https://www.arkdna.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/involta-marion/,Midsize/Colo,P3,False,1,118260.0
Bluebird Quad Cities Data Center,iowa,41.550523,-90.482415,4.0,1.91,https://bluebirdnetwork.com/quad-cities-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/davenport/colohub/,Small,P1,False,5,31536.0
US Secure Hosting Center,iowa,42.2840281,-91.0921393,1.0,1.91,https://www.usshc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/monticello/us-secure-hosting-center/,Small,P4,False,1,7884.0
SFN IA-Davenport,iowa,41.5485966,-90.6210919,15.0,1.68,https://southfront.io/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/davenport/sfn-ia-davenport/,Midsize/Colo,P3,False,1,118260.0
