Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Novva Colorado Springs,colorado,39.0141737,-104.8142876,40.0,1.3,https://www.novva.com/data-center-facilities/colorado/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/colorado-springs/novva-colorado-springs/,Hyperscale,P1,False,5,315360.0
ColoHouse Colorado Springs,colorado,38.8355484,-104.8236416,15.0,1.68,https://colohouse.com/colorado-springs/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/colorado-springs/colohouse-colorado-springs/,Midsize/Colo,P3,False,1,118260.0
Springs Hosting Data Center,colorado,38.8150081,-104.7695164,15.0,1.68,https://www.springshosting.com/company/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/colorado-springs/springs-hosting/,Midsize/Colo,P3,False,1,118260.0
Plaza of the Rockies West Tower,colorado,38.8321241,-104.8240271,1.0,1.91,https://norwood.dev/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/colorado-springs/plaza-of-the-rockies-west-tower/,Small,P4,False,1,7884.0
T5 Data Centers - T5@Colorado Springs,colorado,38.78613812959097,-104.7885933532184,50.0,1.22,https://t5datacenters.com/locations/colorado-springs-site-1/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/colorado-springs/t5-data-centers-t5colorado-springs/,Hyperscale,P3,False,1,394200.0
Windstream Colorado Springs,colorado,38.9971805,-104.792115,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/colorado-springs/windstream-colorado-springs/,Small,P4,False,1,7884.0
Global AI Windsor,colorado,40.453165,-104.8723131,60.0,1.22,https://www.globalai.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/fort-collins/global-ai-windsor/,Hyperscale,P1,False,5,473040.0
FRII Data Center,colorado,40.5414762,-105.0408908,1.0,1.91,https://frii.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/fort-collins/frii/,Small,P4,False,1,7884.0
BluSky Walsenburg,colorado,37.65031146836225,-104.8013067985928,15.0,1.68,https://bluskyaidatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/walsenburg/blusky-walsenburg/,Midsize/Colo,P1,False,5,118260.0
CorKat Data,colorado,40.3961336,-105.0769273,1.0,1.91,https://www.corkatdata.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/loveland/corkat-data/,Small,P4,False,1,7884.0
