Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Liquid Web Lansing DC3,michigan,42.70539812149829,-84.66609477996826,1.0,1.91,https://www.liquidweb.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/lansing/liquid-web-lansing-dc3/,Small,P4,7884.0
Liquid Web Lansing DC2,michigan,42.6879726,-84.6429951,1.0,1.91,https://www.liquidweb.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/lansing/liquid-web-idc2/,Small,P4,7884.0
Liquid Web Lansing DC1,michigan,42.6896082,-84.642976,1.0,1.91,https://www.liquidweb.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/lansing/liquid-web-dc1/,Small,P4,7884.0
Everstream East Lansing Data Center,michigan,42.769774,-84.504974,1.0,1.91,https://everstream.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/lansing/comlink/,Small,P4,7884.0
Meta Howell Township,michigan,42.65927824446734,-84.02164113254118,50.0,1.22,https://datacenters.atmeta.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/lansing/meta-howell-township/,Hyperscale,P2,394200.0
Lumen Communications,michigan,42.741976,-84.534342,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/lansing/level3-communications/,Midsize/Colo,P2,118260.0
US Signal Grand Rapids MI01,michigan,42.8765932,-85.5644412,2.2,1.91,https://ussignal.com/data-centers/mi01-grand-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/us-signal-barden-ct/,Small,P1,17344.800000000003
123Net Grand Rapids DC4,michigan,42.8253359,-85.672647,1.0,1.91,https://www.123.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/123net-inc-dc4/,Small,P1,7884.0
US Signal Grand Rapids MI02,michigan,42.826211,-85.654089,0.25,1.91,https://ussignal.com/data-centers/mi02-grand-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/us-signal-grand-rapids/,Small,P1,1971.0
Switch GRAND RAPIDS,michigan,42.85182182679113,-85.56049346923828,15.0,1.68,https://www.switch.com/grand-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/switch-grand-rapids/,Midsize/Colo,P2,118260.0
Microsoft - 4100 68th St SE,michigan,42.83148006918697,-85.55547181830818,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/microsoft-4100-68th-st-se/,Hyperscale,P2,394200.0
Iserv Data Center,michigan,42.902887,-85.538644,1.0,1.91,https://www.382com.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/iserv-company/,Small,P4,7884.0
Microsoft Lowell Township,michigan,42.880562,-85.376115,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/microsoft-lowell-township/,Hyperscale,P2,394200.0
Microsoft Dorr Township,michigan,42.73218369106911,-85.68885423761036,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/microsoft-dorr-township/,Hyperscale,P2,394200.0
Microsoft Gaines Township,michigan,42.83227071656599,-85.55525701224595,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/microsoft-grand-rapids/,Hyperscale,P2,394200.0
400 South 76th Street,michigan,42.825306,-85.672738,1.0,1.91,,https://www.datacentermap.com/usa/michigan/grand-rapids/400-south-76th/,Small,P4,7884.0
Everstream Grand Rapids Data Center,michigan,42.914982,-85.56987,1.0,1.91,https://everstream.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/comlink-grand-rapids/,Small,P4,7884.0
Altafiber Grand Rapids,michigan,42.9711953,-85.6764509,1.0,1.91,https://www.altafiber.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/gramtel-grand-rapids/,Small,P4,7884.0
