Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL
Prime Chicago - Building 1,illinois,42.0246767,-87.9629717,72,1.25,https://primedatacenters.com/chicago-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b1/
Metro Edge IMD1,illinois,41.86379489999999,-87.6748535,24,,https://medp.io/projects/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/metro-edge-imd1/
Element Critical Chicago One,illinois,41.9757369,-87.9654062,7,,https://elementcritical.com/data-centers/chicago-one/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/sungard-711-n-edgewood/
Apotech Data Center,illinois,42.0784091,-87.9156464,1,,https://www.apotechgroup.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/apotech/
Csquare - Chicago ORD1-A,illinois,41.8535785730705,-87.61843979358673,5.4,,https://centersquaredc.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1a/
DataBank ORD4 - Chicago Tri-State,illinois,41.8534094,-87.9210087,8.75,,https://www.databank.com/data-centers/chicago/oak-brook/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/latisys-chicago/
Skybox Chicago I,illinois,41.9936604,-87.9735743,30,,https://skyboxdatacenters.com/locations/skybox-chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/skybox-chicago-i/
DataBank ORD3 - Mount Prospect,illinois,42.0780744,-87.9235706,2.7,,https://www.databank.com/data-centers/chicago/mount-prospect/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/zcolo-800e-business/
Cogent Data Center - Chicago 2,illinois,41.878135,-87.634532,0.8,,https://www.cogentco.com/en/cogent-chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cogent-chicago2/
Csquare - Chicago ORD1-C,illinois,41.853678,-87.61835339999999,1.35,,https://centersquaredc.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/centersquare-chicago-ord1-c/
Element Critical Chicago Two,illinois,41.9732601,-87.9666617,5,,https://elementcritical.com/data-centers/chicago-two/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/sungard-341-haynes-dr/
Colocation America CHIDC4,illinois,41.8542602,-87.9208348,,,https://www.colocationamerica.com/data-center-locations/chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/colocation-america-1808-swift-dr/
Csquare - Chicago ORD1-D,illinois,41.853678,-87.61835339999999,1.35,,https://centersquaredc.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/centersquare-chicago-ord1-d/
US Signal Chicago IL01,illinois,41.8462974,-87.9396351,0.25,,https://ussignal.com/data-centers/oak-brook?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/us-signal-oak-brook/
GigeNET Chicago,illinois,42.040427,-87.9760053,,,https://www.gigenet.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/gigenet/
STACK Infrastructure CHI01B,illinois,42.0070232,-87.9664585,24,1.3,https://www.stackinfra.com/locations/americas/chicago/chi01/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/stack-infrastructure-chi01b/
Equinix CH4,illinois,41.8531135,-87.6183281,,,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/equinix-ch4/
DataBank ORD1 - Downtown Chicago,illinois,41.8742002,-87.629937,1,,https://www.databank.com/data-centers/chicago/600-south-federal-street/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/zcolo-600-s-federal/
Stream DC Chicago I,illinois,42.00704957550101,-87.95503366658885,15,,https://www.streamdatacenters.com/datacenters/chicago-i/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chicago-i/
DataBank ORD2 - Chicago,illinois,41.8709351,-87.6401493,2,,https://www.databank.com/data-centers/chicago/840-canal-street/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/databank-ord2/
EdgeConneX Chicago - EDCCHI02,illinois,42.0013642,-87.9526256,6,,https://www.edgeconnex.com/locations/americas/chicago-il/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/edgeconnex-chi02/
HydraVault Data Center,illinois,41.8462436,-87.6257043,20,1.19,https://www.hydravault.com/facility?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/hydravault-data-center/
Cogent Data Center - Chicago 1,illinois,41.8899651,-87.6324538,0.3,,https://www.cogentco.com/en/cogent-chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cogent-chicago-1/
CoreSite Chicago (CH1),illinois,41.875952,-87.631416,,,https://www.coresite.com/data-center-locations/chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/427-lasalle/
STACK Infrastructure CHI01A,illinois,42.00678026127915,-87.96528458998615,13,,https://www.stackinfra.com/locations/americas/chicago/chi01/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/stack-infrastructure-chi01a/
ColoCrossing CH1,illinois,41.9942995,-87.9623356,36.4,,https://www.colocrossing.com/datacenter/chicago-il/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/colocrossing-ch1/
Stream DC Chicago II,illinois,41.99365419435963,-87.9599428471867,32,,https://www.streamdatacenters.com/datacenters/chicago-ii/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chicago-ii/
NetSource Naperville 1,illinois,41.8110218,-88.1952921,,,https://www.netsource.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/netsource/
