Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL
Crown Castle Newawk (NJ1),new-jersey,40.7368322,-74.1735653,,,https://www.crowncastle.com/infrastructure-solutions/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/crown-castle-nj1/
US Liquidity Center (USLC),new-jersey,41.0783734,-74.1529297,28,,https://www.ice.com/fixed-income-data-services/access-and-delivery/connectivity-and-feeds/icecolocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/us-liquidity-center-uslc/
165 Halsey Street,new-jersey,40.7368442,-74.1734023,23.5,,https://www.165halsey.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/165-halsey/
Cogent Data Center - Franklin,new-jersey,41.1166798,-74.57588,,,https://www.cogentco.com/en/cogent-newark?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/cogent-data-center-franklin/
Cogent Data Center - Sparta,new-jersey,41.0189396,-74.5498334,,,https://www2.cogentco.com/pt/cogent-newark/535-new-office/4723-new2-dc?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/cogent-data-center-sparta/
600 Commerce Boulevard,new-jersey,40.8270384,-74.0442241,,,https://russodevelopment.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/600-commerce-boulevard/
BT Nutley,new-jersey,40.8214568,-74.1341867,,,https://business.bt.com/overlay-networks-cloud/digital-services/radianz-for-finance/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/bt-nutley/
CoreWeave Kenilworth,new-jersey,40.67571702142524,-74.2745658726296,,,https://www.coreweave.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/coreweave-kenilworth/
ON3 Data Center,new-jersey,40.82918195979641,-74.15369230315505,,,https://prismpartners.net/projects/on3/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/on3-data-center/
Lumen Newark,new-jersey,40.736729,-74.173286,,,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/level-3-newark/
Lumen Newark 1,new-jersey,39.6602363,-75.7798307,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newark/level3-newark1/
3 Corporate Place (EWR11),new-jersey,40.5545366,-74.4568998,3.3,,,https://www.datacentermap.com/usa/new-jersey/piscataway/3-corporate-place/
365 S. Randolphville Road (EWR12),new-jersey,40.5529182,-74.4592115,14.4,,,https://www.datacentermap.com/usa/new-jersey/piscataway/365-south-randolphville/
DataBank EWR2 - Piscataway,new-jersey,40.5492738,-74.4582426,3,,https://www.databank.com/data-centers/new-jersey/piscataway/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/databank-ewr2/
1115 Centennial Avenue (EWR19),new-jersey,40.5529182,-74.4592115,4.8,,,https://www.datacentermap.com/usa/new-jersey/piscataway/1115-centennial-avenue/
Csquare - New York EWR3-A,new-jersey,40.553721,-74.457221,5.4,,https://centersquaredc.com/data-centers/new-york-new-jersey?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/cyxtera-ewr3a/
Digital Fortress New Jersey,new-jersey,40.544659,-74.49575,5,,https://digital-fortress.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/digital-fortress-piscataway/
Constant Hosting PNJ1,new-jersey,40.5572279,-74.4840422,36,,https://www.constant.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/constant-hosting-pnj1/
Hammer Piscataway Data Center,new-jersey,40.5495735,-74.4557503,,,https://hmmrgroup.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/open-data-centers/
ColoCrossing NJ1,new-jersey,40.5571626,-74.4842568,36.4,,https://www.colocrossing.com/datacenter/new-york-city-ny/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/colocrossing-nj1/
ReliableSite NYC Metro,new-jersey,40.5571597,-74.4841497,36.4,,https://www.reliablesite.net/data-center/new-york-city-metro.aspx?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/reliablesite-nyc-metro/
QTS Piscataway 1 DC1,new-jersey,40.5569046,-74.4847346,52,,https://qtsdatacenters.com/data-centers/piscataway?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/qts-piscataway/
24Shells NJ1,new-jersey,40.5571382,-74.484171,,,http://www.24shells.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/24shells-nj1/
Blue Hill New Jersey,new-jersey,40.6098112,-74.71093599999999,,,https://www.bluehilldata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/piscataway/blue-hill-new-jersey/
Equinix NY4,new-jersey,40.7764996,-74.06985089999999,,,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/equinix-ny4/
Equinix NY5,new-jersey,40.7785344,-74.0722373,10,,https://equinix.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/equinix-secaucus/
Csquare - New York EWR5-A,new-jersey,40.78623,-74.06912009999999,2,,https://www.evoquedcs.com/data-centers/secaucus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/evoque-nyc3/
CoreSite Secaucus (NY3),new-jersey,40.78505169854645,-74.06526748830495,15,,https://www.coresite.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/coresite-ny3/
Equinix NY2,new-jersey,40.7778177,-74.07590859999999,,,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/equinix-secaucus-2/
H5 Data Centers New Jersey,new-jersey,40.7852512,-74.0749908,5,,https://h5datacenters.com/new-jersey-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/h5-new-jersey/
Colocation America NJDC2,new-jersey,40.7778177,-74.07590859999999,2,,https://www.colocationamerica.com/data-center-locations/new-jersey?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/colocation-america-njdc11/
InterServer TEB2,new-jersey,40.7860205,-74.073953,,,https://www.interserver.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/interserver/
Evocative EWR1,new-jersey,40.7876619,-74.06801519999999,10,,https://evocative.com/data-centers/secaucus-nj-data-center-ewr1/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/evocative-ewr1/
InterServer TEB4,new-jersey,40.7852512,-74.0749908,2.5,,https://www.interserver.net/about/datacenter/secaucus-datacenter-teb4.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/interserver-teb4/
Equinix NY3,new-jersey,40.77475460479761,-74.06893128829691,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/new-york-data-centers/ny3?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/equinix-ny3/
247Rack Secaucus NY2,new-jersey,40.7858982,-74.0672153,,,https://247rack.com/datacenter-newyork?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/secaucus/ny2/
QTS East Windsor 1 DC1,new-jersey,40.2792495,-74.5475512,28,,https://qtsdatacenters.com/data-centers/east-windsor?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/princeton/qts-princeton/
Continuity Centers Princeton,new-jersey,40.3495746,-74.5947562,,,https://continuitycenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/princeton/continuity-centers-princeton/
Princeton Nurseries Data Center,new-jersey,40.3613988,-74.6025963,,,,https://www.datacentermap.com/usa/new-jersey/princeton/princeton-nurseries-data-center/
NJFX Data Center,new-jersey,40.1599326,-74.05284,9,,http://www.njfx.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/wall-township/njfx/
Tata Communications Wall NJ,new-jersey,40.1615808,-74.0531669,,,https://tatacommunications.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/wall-township/tata-wall-nj/
Rackspace New York 1,new-jersey,40.5400359,-74.5385269,2.7,,https://www.rackspace.com/es-ar/about/data-centers/new-york-metro-nyc1?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/new-brunswick/somerset-nj-iii/
Rackspace New York 2,new-jersey,40.544623,-74.53885,2,,https://www.rackspace.com/es-ar/about/data-centers/new-york-metro-nyc2?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/new-brunswick/datapipe-somerset/
Comcast Clinton,new-jersey,40.6328299,-74.91908169999999,,,https://business.comcast.com/enterprise/products-services/data-networking?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/new-brunswick/comcast-clinton/
Equinix NY11,new-jersey,40.58445,-74.243365,,,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/carteret/equinix-ny11/
Earth Station 76,new-jersey,39.7966111,-75.3650127,,,https://www.nrg-concepts.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/logan/earth-station-76/
Continent 8 Atlantic City DC3,new-jersey,39.3630994,-74.43856339999999,,,https://www.continent8.com/locations/emea/malta/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/atlantic-city/continent-8-atlantic-city-dc3/
Planet Networks Data Center,new-jersey,41.057037,-74.751059,,,https://planet.net/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/newton/tellurian-datacenter/
Continent 8 Atlantic City DC2,new-jersey,39.36260061030509,-74.41465924135426,,,https://www.continent8.com/locations/emea/malta/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/atlantic-city/continent-8-atlantic-city-dc2/
Nebius New Jersey,new-jersey,39.48693919999999,-75.0430969,,,https://nebius.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/vineland/nebius-new-jersey/
Lumen South Brunswick 1,new-jersey,40.4468942,-74.4988382,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-jersey/south-brunswick/level3-south-brunswick1/
