Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL
Lumen Cambridge 2,massachusetts,42.3621656,-71.0799907,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/boston/level3-cambridge2/
TierPoint Boston-Marlborough,massachusetts,42.7167588,-70.9731097,,,https://www.tierpoint.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/marlborough/access-northeast/
365 Data Centers - Marlboro,massachusetts,42.3524862,-71.5860847,2.8,,https://365datacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/marlborough/sungard-250-locke/
Crown Castle Marlborough (MA2),massachusetts,42.314471,-71.5800491,4,,https://www.crowncastle.com/infrastructure-solutions/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/marlborough/lightower-marlborough/
Colocation America BOSTONDC1,massachusetts,42.3129021,-71.57925709999999,,,https://www.colocationamerica.com/data-center-locations/boston?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/marlborough/colocation-america-bostondc1/
Synoptek - Boston Data Center,massachusetts,42.3367942,-71.5942634,,,https://synoptek.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/marlborough/earthlink-boston/
34 St. Martin Drive,massachusetts,42.7167588,-70.9731097,,,https://www.rreefpropertytrust.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/marlborough/34-st-martin-drive/
Crown Castle Worcester (MA3),massachusetts,42.2623616,-71.8030857,1,,https://www.crowncastle.com/infrastructure-solutions/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/worcester/lightower-worcester/
Cogent Data Center - Worcester,massachusetts,42.2537905,-71.8080499,,,https://www.cogentco.com/en/cogent-boston?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/worcester/cogent-data-center-worcester/
Lumen Worcester 1,massachusetts,42.2624592,-71.8027476,,,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/worcester/lumen-worcester-1/
Congruity360 Data Center,massachusetts,41.702821,-71.146725,,,https://www.congruity360.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/fall-river/granite-block-data/
MegaNet Massachusetts Datacenter,massachusetts,41.6986693,-71.1505242,,,https://meganet.net/services/colo/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/fall-river/meganet-ma-datacenter/
Fitchburg Fiber 166 Boulder,massachusetts,42.58219197767967,-71.80123688217682,,,https://fbfiber.net/business?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/fitchburg/fitchburg-166-boulder/
NaviSite Andover,massachusetts,42.6959879,-71.2109422,,,https://www.navisite.com/services/colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/andover/navisite-andover/
Lightpath Data Center,massachusetts,42.3673581,-71.0867568,,,https://lightpathfiber.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/cambridge-ma/cambridge-network-solutions/
Codman Hill Rd,massachusetts,42.4849864,-71.5481925,,,http://stubblebinecompany.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/massachusetts/acton-boxborough/codman-hill-rd/
