Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL
GCI Anchorage,alaska,61.15843432110262,-149.8904796210693,,,https://gci.com/business/products/network-and-wholesale/data-center-and-colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/alaska/anchorage/gci-anchorage/
Prudhoe Bay Data Center,alaska,70.2269426635253,-148.4006144429898,120,,https://www.fn-digital.com/data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/alaska/prudhoe-bay/prudhoe-bay-data-center/
Alasconnect Anchorage Data Center,alaska,61.1888889,-149.9122978,,,https://alasconnect.com/services/data-center-hosting-services/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/alaska/anchorage/anchorage-dc5/
Talkeetna Alaska Teleport,alaska,62.3324741,-150.032099,0.55,,https://www.alaskateleport.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/alaska/anchorage/talkeetna-alaska-teleport/
Alasconnect Fairbanks Data Center,alaska,64.8516133,-147.7196396,,,https://alasconnect.com/services/data-center-hosting-services/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/alaska/fairbanks/fairbanks-dc1/
Greensparc Wrangell,alaska,56.39688301436531,-132.336778765115,2,,https://www.greensparc.com/projects/cordova-electric-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/alaska/wrangell/greensparc-wrangell/
